chain,n,different_weights,beta_max,epsilon,algorithm,sample_complexity,TPAsteps,true_Q,estimate_Q,error
logical,5,11,0.1,0.025,parallelGibbs,1687847,138001,1.5004527900973037,1.5013032661087653,0.0005668129094593688
logical,5,11,0.1,0.025,superGibbs,1989645,138001,1.5004527900973037,1.5002384780446119,-0.00014283158664252227
logical,5,11,0.1,0.025,Kolmogorov,64029949,160477,1.4078545430739855,,
logical,5,11,0.1,0.025,parallelGibbs,1358001,114792,1.4078545430739855,1.4080732068299553,0.00015531700845472507
logical,5,11,0.1,0.025,superGibbs,1533219,114792,1.4078545430739855,1.4076140023662933,-0.00017085622152912538
logical,5,9,0.1,0.025,Kolmogorov,67438572,168396,1.4293501998976104,,
logical,5,9,0.1,0.025,parallelGibbs,1114320,120475,1.4293501998976104,1.4297566132745465,0.00028433436184172045
logical,5,9,0.1,0.025,superGibbs,1142786,120475,1.4293501998976104,1.4289006817735443,-0.00031449124511140347
logical,5,10,0.1,0.025,Kolmogorov,45519747,181455,1.4923622061212265,,
logical,5,10,0.1,0.025,parallelGibbs,1653187,136777,1.4923622061212265,1.492248448810008,-7.622634153547914e-05
logical,5,10,0.1,0.025,superGibbs,1925777,136777,1.4923622061212265,1.4917014692642052,-0.00044274563796320443
logical,5,10,0.1,0.025,Kolmogorov,57023404,221020,1.5749476109208451,,
logical,5,10,0.1,0.025,parallelGibbs,1977692,152671,1.5749476109208451,1.5748060388615783,-8.989001175985223e-05
logical,5,10,0.1,0.025,superGibbs,2164296,152671,1.5749476109208451,1.5753775721912886,0.0002730003636071121
logical,5,9,0.1,0.025,Kolmogorov,64295916,174048,1.485540175069684,,
logical,5,9,0.1,0.025,parallelGibbs,1571932,134105,1.485540175069684,1.4849618463790395,-0.0003893053182606465
logical,5,9,0.1,0.025,superGibbs,1924266,134105,1.485540175069684,1.486139519869267,0.00040345243409856124
logical,5,11,0.1,0.025,Kolmogorov,45328152,149268,1.4003386694250164,,
logical,5,11,0.1,0.025,parallelGibbs,1021650,112054,1.4003386694250164,1.3999106113490976,-0.0003056818220228408
logical,5,11,0.1,0.025,superGibbs,967887,112054,1.4003386694250164,1.40104901567672,0.0005072674683725964
logical,5,9,0.1,0.025,Kolmogorov,35960225,119993,1.3264101118369618,,
logical,5,9,0.1,0.025,parallelGibbs,563055,83985,1.3264101118369618,1.3262930173470722,-8.827925001830828e-05
logical,5,9,0.1,0.025,superGibbs,402253,83985,1.3264101118369618,1.3264981268867135,6.635583441827464e-05
logical,5,11,0.1,0.025,Kolmogorov,40113285,141729,1.380643960790301,,
logical,5,11,0.1,0.025,parallelGibbs,873141,110633,1.380643960790301,1.3809310364088712,0.00020792878303388385
logical,5,11,0.1,0.025,superGibbs,957135,110633,1.380643960790301,1.3800849180995431,-0.0004049144505277047
logical,5,11,0.1,0.025,Kolmogorov,45830900,160508,1.4078094132886967,,
logical,5,11,0.1,0.025,parallelGibbs,966746,111539,1.4078094132886967,1.408070108916409,0.00018517821038233073
logical,5,11,0.1,0.025,superGibbs,1094101,111539,1.4078094132886967,1.407888406250905,5.611055123133646e-05
logical,5,11,0.1,0.025,Kolmogorov,55135427,152951,1.400743181239454,,
logical,5,11,0.1,0.025,parallelGibbs,942466,109842,1.400743181239454,1.400077890997165,-0.00047495518893070354
logical,5,11,0.1,0.025,superGibbs,1061121,109842,1.400743181239454,1.4004816748782583,-0.00018669115416591886
logical,5,9,0.1,0.025,Kolmogorov,64961311,188527,1.4721189867193754,,
logical,5,9,0.1,0.025,parallelGibbs,1494139,135110,1.4721189867193754,1.4729462264600457,0.0005619380961274789
logical,5,9,0.1,0.025,superGibbs,1880217,135110,1.4721189867193754,1.4722242397329628,7.149762657565617e-05
logical,5,11,0.1,0.025,Kolmogorov,43766550,128610,1.3473308091275682,,
logical,5,11,0.1,0.025,parallelGibbs,637164,90666,1.3473308091275682,1.34690594503998,-0.000315337617688094
logical,5,11,0.1,0.025,superGibbs,466585,90666,1.3473308091275682,1.347686739560061,0.00026417449232329915
logical,5,8,0.1,0.025,Kolmogorov,59276785,176269,1.4432297745165954,,
logical,5,8,0.1,0.025,parallelGibbs,1143744,116630,1.4432297745165954,1.443788117856185,0.0003868707183349862
logical,5,8,0.1,0.025,superGibbs,1160078,116630,1.4432297745165954,1.4439700648205116,0.0005129400161967279
logical,5,10,0.1,0.025,Kolmogorov,91853265,260085,1.70144247231367,,
logical,5,10,0.1,0.025,parallelGibbs,2973796,192598,1.70144247231367,1.7012760335115777,-9.782217430254203e-05
logical,5,10,0.1,0.025,superGibbs,3481603,192598,1.70144247231367,1.701078997558364,-0.0002136274139270533
logical,5,8,0.1,0.025,Kolmogorov,53620430,152330,1.3943229590933945,,
logical,5,8,0.1,0.025,parallelGibbs,921236,101832,1.3943229590933945,1.394258035178062,-4.6563039724167865e-05
logical,5,8,0.1,0.025,superGibbs,974285,101832,1.3943229590933945,1.3948130455525856,0.000351487046809984
logical,5,9,0.1,0.025,Kolmogorov,70985134,194698,1.5009835174037403,,
logical,5,9,0.1,0.025,parallelGibbs,1674723,137976,1.5009835174037403,1.5015323035156258,0.000365617680355923
logical,5,9,0.1,0.025,superGibbs,2141848,137976,1.5009835174037403,1.5011633297375642,0.0001197963413581693
logical,5,9,0.1,0.025,Kolmogorov,57766113,166689,1.4710317364062766,,
logical,5,9,0.1,0.025,parallelGibbs,1223817,123304,1.4710317364062766,1.47077040807957,-0.0001776496864336341
logical,5,9,0.1,0.025,superGibbs,1371658,123304,1.4710317364062766,1.4712787322132779,0.000167906511388205
logical,5,10,0.1,0.025,Kolmogorov,62720316,139392,1.367201179845582,,
logical,5,10,0.1,0.025,parallelGibbs,843439,99205,1.367201179845582,1.3675641010572226,0.0002654482873409858
logical,5,10,0.1,0.025,superGibbs,828731,99205,1.367201179845582,1.367801510801931,0.00043909482027859603
logical,5,11,0.1,0.025,Kolmogorov,50088180,180192,1.4411608803638785,,
logical,5,11,0.1,0.025,parallelGibbs,1207118,118436,1.4411608803638785,1.4419686307744761,0.0005604859399137574
logical,5,11,0.1,0.025,superGibbs,1115136,118436,1.4411608803638785,1.4416031311408115,0.000306871205677961
logical,5,8,0.1,0.025,Kolmogorov,63040208,193604,1.4843816186654577,,
logical,5,8,0.1,0.025,parallelGibbs,1623187,142855,1.4843816186654577,1.4839439475969731,-0.00029485077353497147
logical,5,8,0.1,0.025,superGibbs,1861930,142855,1.4843816186654577,1.4841602427676714,-0.00014913678194516944
logical,5,10,0.1,0.025,Kolmogorov,44297842,155110,1.373931817785773,,
logical,5,10,0.1,0.025,parallelGibbs,909803,97106,1.373931817785773,1.3731043794324063,-0.0006022412048802828
logical,5,10,0.1,0.025,superGibbs,862825,97106,1.373931817785773,1.3737946523225306,-9.98342577606115e-05
logical,5,10,0.1,0.025,Kolmogorov,42751454,149666,1.3856591401559815,,
logical,5,10,0.1,0.025,parallelGibbs,978251,104883,1.3856591401559815,1.3863547965455614,0.0005020400540218795
logical,5,10,0.1,0.025,superGibbs,900718,104883,1.3856591401559815,1.3853641706268502,-0.00021287308009820816
logical,5,11,0.1,0.025,Kolmogorov,66956263,190879,1.4784138262408097,,
logical,5,11,0.1,0.025,parallelGibbs,1308459,136323,1.4784138262408097,1.4787854774619993,0.0002513851092251773
logical,5,11,0.1,0.025,superGibbs,1263723,136323,1.4784138262408097,1.478659113864379,0.00016591269590127133
logical,5,11,0.1,0.025,Kolmogorov,70073858,213302,1.538033549076817,,
logical,5,11,0.1,0.025,parallelGibbs,1853418,151718,1.538033549076817,1.5377905106336474,-0.00015801894784128745
logical,5,11,0.1,0.025,superGibbs,2015048,151718,1.538033549076817,1.537445261116289,-0.0003824935814183972
logical,5,9,0.1,0.025,Kolmogorov,48777686,144962,1.3737074551748647,,
logical,5,9,0.1,0.025,parallelGibbs,981762,100643,1.3737074551748647,1.3738905452866759,0.00013328173412863187
logical,5,9,0.1,0.025,superGibbs,1026606,100643,1.3737074551748647,1.3733870563186923,-0.00023323659995111434
logical,5,11,0.1,0.025,Kolmogorov,42376566,146730,1.3610784807696885,,
logical,5,11,0.1,0.025,parallelGibbs,651516,93674,1.3610784807696885,1.361860764660341,0.0005747529637012416
logical,5,11,0.1,0.025,superGibbs,562248,93674,1.3610784807696885,1.361936911398547,0.0006306988472648545
logical,5,11,0.1,0.025,Kolmogorov,32439875,119903,1.3068248764542851,,
logical,5,11,0.1,0.025,parallelGibbs,567847,78639,1.3068248764542851,1.307037766863947,0.00016290660936868484
logical,5,11,0.1,0.025,superGibbs,322114,78639,1.3068248764542851,1.3062648170067483,-0.00042856503394417267
logical,5,10,0.1,0.025,Kolmogorov,53725096,150724,1.3726992541382597,,
logical,5,10,0.1,0.025,parallelGibbs,1034155,98683,1.3726992541382597,1.3723048981784238,-0.0002872850397834803
logical,5,10,0.1,0.025,superGibbs,1011070,98683,1.3726992541382597,1.3727158546737595,1.2093352167008575e-05
logical,5,10,0.1,0.025,Kolmogorov,56212106,193478,1.5224951648179212,,
logical,5,10,0.1,0.025,parallelGibbs,1764138,149191,1.5224951648179212,1.5222684225921717,-0.00014892804324717623
logical,5,10,0.1,0.025,superGibbs,1983513,149191,1.5224951648179212,1.5223262584025705,-0.00011094052661309028
logical,5,11,0.1,0.025,Kolmogorov,44538434,169874,1.4357613684674795,,
logical,5,11,0.1,0.025,parallelGibbs,1344738,119606,1.4357613684674795,1.4355549568925399,-0.00014376454156861396
logical,5,11,0.1,0.025,superGibbs,1677706,119606,1.4357613684674795,1.4355263755219105,-0.0001636713110757526
logical,3,6,0.1,0.025,Kolmogorov,26534179,85735,1.3925507766360032,,
logical,3,6,0.1,0.025,parallelGibbs,600018,66448,1.3925507766360032,1.3930638286940888,0.00036842610459419944
logical,3,6,0.1,0.025,superGibbs,602596,66448,1.3925507766360032,1.393180685225832,0.00045234155938667087
logical,3,7,0.1,0.025,Kolmogorov,18762619,45463,1.2266511358439784,,
logical,3,7,0.1,0.025,parallelGibbs,248456,27103,1.2266511358439784,1.2266707428470787,1.5984172294203347e-05
logical,3,7,0.1,0.025,superGibbs,73839,27103,1.2266511358439784,1.2267105864556305,4.8465786167462e-05
logical,3,7,0.1,0.025,Kolmogorov,17706661,78793,1.3533660128028757,,
logical,3,7,0.1,0.025,parallelGibbs,582577,55597,1.3533660128028757,1.3536115570380491,0.0001814322458599804
logical,3,7,0.1,0.025,superGibbs,575645,55597,1.3533660128028757,1.353934388288634,0.0004199717448063467
logical,3,7,0.1,0.025,Kolmogorov,22603160,86780,1.3721864424801087,,
logical,3,7,0.1,0.025,parallelGibbs,556696,57722,1.3721864424801087,1.3728176908254621,0.0004600310320894696
logical,3,7,0.1,0.025,superGibbs,591090,57722,1.3721864424801087,1.3714098385012075,-0.0005659609764818718
logical,3,7,0.1,0.025,Kolmogorov,29203715,71903,1.359483015426517,,
logical,3,7,0.1,0.025,parallelGibbs,594166,55631,1.359483015426517,1.3596737869216413,0.00014032650129469637
logical,3,7,0.1,0.025,superGibbs,472851,55631,1.359483015426517,1.3587252255670064,-0.000557410317680862
logical,3,7,0.1,0.025,Kolmogorov,17118396,75024,1.3321778032613552,,
logical,3,7,0.1,0.025,parallelGibbs,572830,54374,1.3321778032613552,1.3323886531215459,0.0001582745634063354
logical,3,7,0.1,0.025,superGibbs,388624,54374,1.3321778032613552,1.3311083892010214,-0.0008027562519925535
logical,3,7,0.1,0.025,Kolmogorov,16157304,43812,1.2137778553788325,,
logical,3,7,0.1,0.025,parallelGibbs,105369,28239,1.2137778553788325,1.2134944963151162,-0.00023345216133296987
logical,3,7,0.1,0.025,superGibbs,76830,28239,1.2137778553788325,1.2130428414677918,-0.0006055588407577472
logical,3,6,0.1,0.025,Kolmogorov,17319875,63959,1.3137400664457195,,
logical,3,6,0.1,0.025,parallelGibbs,299778,42464,1.3137400664457195,1.3129815653371861,-0.000577360109435876
logical,3,6,0.1,0.025,superGibbs,226936,42464,1.3137400664457195,1.3141129664086297,0.0002838460761260819
logical,3,7,0.1,0.025,Kolmogorov,15872437,37909,1.2024685679930858,,
logical,3,7,0.1,0.025,parallelGibbs,92645,24080,1.2024685679930858,1.202678109376197,0.00017425934339465599
logical,3,7,0.1,0.025,superGibbs,37465,24080,1.2024685679930858,1.2022798109004762,-0.0001569746583268694
logical,3,7,0.1,0.025,Kolmogorov,19973693,60977,1.275435207739006,,
logical,3,7,0.1,0.025,parallelGibbs,279846,40276,1.275435207739006,1.2757125402272178,0.00021744145569213558
logical,3,7,0.1,0.025,superGibbs,147750,40276,1.275435207739006,1.274570595208765,-0.0006778960820549296
logical,3,7,0.1,0.025,Kolmogorov,26115135,65211,1.2935486018334805,,
logical,3,7,0.1,0.025,parallelGibbs,281845,39286,1.2935486018334805,1.292664020097701,-0.0006838411286020918
logical,3,7,0.1,0.025,superGibbs,178717,39286,1.2935486018334805,1.2942170037121266,0.0005167195710300554
logical,3,7,0.1,0.025,Kolmogorov,21495518,68426,1.293768250340513,,
logical,3,7,0.1,0.025,parallelGibbs,316596,43692,1.293768250340513,1.2939325586882628,0.0001269998299204822
logical,3,7,0.1,0.025,superGibbs,176328,43692,1.293768250340513,1.2931630172654485,-0.0004678064057493936
logical,4,8,0.1,0.025,Kolmogorov,22995561,93945,1.3407298578569493,,
logical,4,8,0.1,0.025,parallelGibbs,538394,71974,1.3407298578569493,1.340527948061267,-0.00015059692636743005
logical,4,8,0.1,0.025,superGibbs,353966,71974,1.3407298578569493,1.3406862617561437,-3.25166927178655e-05
logical,6,10,0.1,0.025,Kolmogorov,86587535,201683,1.4018047746378364,,
logical,6,10,0.1,0.025,parallelGibbs,1474413,153594,1.4018047746378364,1.4027085100540924,0.0006446942060740479
logical,6,10,0.1,0.025,superGibbs,1788752,153594,1.4018047746378364,1.4017667353844712,-2.7135913683196122e-05
logical,6,12,0.1,0.025,Kolmogorov,85808103,259143,1.5304686819411917,,
logical,6,12,0.1,0.025,parallelGibbs,2149237,185571,1.5304686819411917,1.5305173498409086,3.179934375086013e-05
logical,6,12,0.1,0.025,superGibbs,2490437,185571,1.5304686819411917,1.5302521062990229,-0.00014150935901158235
logical,6,12,0.1,0.025,Kolmogorov,80518172,229676,1.4580493964191485,,
logical,6,12,0.1,0.025,parallelGibbs,1673187,179549,1.4580493964191485,1.4585581804630987,0.0003489484273988541
logical,6,12,0.1,0.025,superGibbs,2190563,179549,1.4580493964191485,1.4578824650492743,-0.00011448951611936486
logical,6,12,0.1,0.025,Kolmogorov,79596301,237685,1.5070995348271714,,
logical,6,12,0.1,0.025,parallelGibbs,2108536,179184,1.5070995348271714,1.5070306705333005,-4.569326197745305e-05
logical,6,12,0.1,0.025,superGibbs,2613388,179184,1.5070995348271714,1.5065945778925587,-0.0003350521468182821
logical,6,12,0.1,0.025,Kolmogorov,97482812,243932,1.5011317889688407,,
logical,6,12,0.1,0.025,parallelGibbs,2032418,170552,1.5011317889688407,1.5013616824388964,0.0001531467601614267
logical,6,12,0.1,0.025,superGibbs,2344916,170552,1.5011317889688407,1.5008737111037223,-0.0001719221903199175
logical,6,10,0.1,0.025,Kolmogorov,105250199,319883,1.648277072852256,,
logical,6,10,0.1,0.025,parallelGibbs,3195044,219649,1.648277072852256,1.648090052393266,-0.00011346421185509659
logical,6,10,0.1,0.025,superGibbs,3736177,219649,1.648277072852256,1.648032132514964,-0.00014860386116277713
logical,6,12,0.1,0.025,Kolmogorov,81543868,219220,1.4497120163735724,,
logical,6,12,0.1,0.025,parallelGibbs,1680033,156999,1.4497120163735724,1.4502669989154042,0.0003828226127422507
logical,6,12,0.1,0.025,superGibbs,2105388,156999,1.4497120163735724,1.4501138678369727,0.0002771939936081491
logical,6,7,0.1,0.025,Kolmogorov,84691021,271201,1.5606107035027805,,
logical,6,7,0.1,0.025,parallelGibbs,2652549,196797,1.5606107035027805,1.560055778264151,-0.00035558210473884966
logical,6,7,0.1,0.025,superGibbs,3375118,196797,1.5606107035027805,1.5607078877522458,6.227321730345459e-05
logical,6,6,0.1,0.025,Kolmogorov,74104227,271755,1.531312261447425,,
logical,6,6,0.1,0.025,parallelGibbs,2163416,182921,1.531312261447425,1.532206160250438,0.0005837469114027272
logical,6,6,0.1,0.025,superGibbs,2737023,182921,1.531312261447425,1.5311491128497468,-0.00010654169093116117
logical,5,3,0.1,0.025,Kolmogorov,36885856,129028,1.354227941718758,,
logical,5,3,0.1,0.025,parallelGibbs,814202,96490,1.354227941718758,1.3541572883474657,-5.217243649735526e-05
logical,5,3,0.1,0.025,superGibbs,767388,96490,1.354227941718758,1.3537247102157506,-0.00037160029527127936
logical,5,3,0.1,0.025,Kolmogorov,28216636,67840,1.2210027403107422,,
logical,5,3,0.1,0.025,parallelGibbs,294433,48670,1.2210027403107422,1.2211937186888226,0.00015641109702335676
logical,5,3,0.1,0.025,superGibbs,144138,48670,1.2210027403107422,1.22099252681698,-8.364840982877375e-06
logical,5,3,0.1,0.025,Kolmogorov,32795920,117280,1.322211839901485,,
logical,5,3,0.1,0.025,parallelGibbs,549480,88296,1.322211839901485,1.322135167935024,-5.7987656854496805e-05
logical,5,3,0.1,0.025,superGibbs,397182,88296,1.322211839901485,1.322183984644054,-2.106716684158183e-05
logical,5,3,0.1,0.025,Kolmogorov,58315995,211779,1.509013339836251,,
logical,5,3,0.1,0.025,parallelGibbs,1742729,145834,1.509013339836251,1.5087612480737111,-0.00016705734527655558
logical,5,3,0.1,0.025,superGibbs,2211304,145834,1.509013339836251,1.508822412284267,-0.00012652476087771092
logical,5,3,0.1,0.025,Kolmogorov,44239589,149993,1.3680592279429702,,
logical,5,3,0.1,0.025,parallelGibbs,735565,96853,1.3680592279429702,1.367265844628626,-0.000579933454735726
logical,5,3,0.1,0.025,superGibbs,495061,96853,1.3680592279429702,1.3683934148472772,0.0002442780966505076
logical,5,3,0.1,0.025,Kolmogorov,80249000,266036,1.6784374945738867,,
logical,5,3,0.1,0.025,parallelGibbs,2790734,188752,1.6784374945738867,1.6783426066067908,-5.6533512509449046e-05
logical,5,3,0.1,0.025,superGibbs,3442499,188752,1.6784374945738867,1.6781009535288205,-0.0002005085361559411
logical,5,3,0.1,0.025,Kolmogorov,50049844,168424,1.4020659520950873,,
logical,5,3,0.1,0.025,parallelGibbs,1019141,106238,1.4020659520950873,1.4027667056392368,0.000499800699890196
logical,5,3,0.1,0.025,superGibbs,1142809,106238,1.4020659520950873,1.4013460723560054,-0.0005134421373018672
logical,5,3,0.1,0.025,Kolmogorov,43125271,164815,1.4286743590125137,,
logical,5,3,0.1,0.025,parallelGibbs,1113471,121741,1.4286743590125137,1.4289347816380666,0.00018228270417974812
logical,5,3,0.1,0.025,superGibbs,1168319,121741,1.4286743590125137,1.428813755243111,9.75703313481624e-05
logical,5,3,0.1,0.025,Kolmogorov,62439892,191068,1.5063125685120677,,
logical,5,3,0.1,0.025,parallelGibbs,1731830,131852,1.5063125685120677,1.5057659972501904,-0.0003628538148739979
logical,5,3,0.1,0.025,superGibbs,1895494,131852,1.5063125685120677,1.5066049047617147,0.00019407409574734302
logical,5,3,0.1,0.025,Kolmogorov,52684165,145945,1.3680480008454765,,
logical,5,3,0.1,0.025,parallelGibbs,855472,102217,1.3680480008454765,1.36775288862943,-0.0002157177349509931
